MÊS,PRODUTO,REGIÃO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,COEF DE VARIAÇÃO REVENDA,MARGEM MÉDIA REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO
May-22,GNV,NORDESTE,429,R$/m³,4.73,501,3.49,5.89,106,-,-,-,-,-,-
May-22,GNV,NORTE,7,R$/m³,4.39,0,4.39,4.39,0,-,-,-,-,-,-
May-22,GNV,SUDESTE,1015,R$/m³,5.33,463,4.35,7.43,87,-,-,-,-,-,-
May-22,GNV,SUL,253,R$/m³,5.87,639,4.89,6.89,109,-,-,-,-,-,-
May-22,OLEO DIESEL,CENTRO OESTE,1306,R$/l,6.94,294,5.49,7.96,42,-,-,-,-,-,-
May-22,OLEO DIESEL,NORDESTE,1805,R$/l,7.15,410,5.58,8.69,57,-,-,-,-,-,-
May-22,OLEO DIESEL,NORTE,1105,R$/l,7.12,427,6.20,8.30,60,-,-,-,-,-,-
May-22,OLEO DIESEL,SUDESTE,4831,R$/l,6.73,283,5.69,08.02,42,-,-,-,-,-,-
May-22,OLEO DIESEL,SUL,2140,R$/l,6.69,283,5.49,7.69,42,-,-,-,-,-,-
May-22,OLEO DIESEL S10,CENTRO OESTE,1791,R$/l,7.10,275,6.35,8.29,39,-,-,-,-,-,-
May-22,OLEO DIESEL S10,NORDESTE,4618,R$/l,7.16,406,5.98,8.49,57,-,-,-,-,-,-
May-22,OLEO DIESEL S10,NORTE,1415,R$/l,7.13,408,5.86,8.38,57,-,-,-,-,-,-
May-22,OLEO DIESEL S10,SUDESTE,8979,R$/l,6.87,277,5.38,8.29,40,-,-,-,-,-,-
May-22,OLEO DIESEL S10,SUL,3403,R$/l,6.81,283,5.79,7.99,42,-,-,-,-,-,-
jun.-22,ETANOL HIDRATADO,CENTRO OESTE,2193,R$/l,4.82,480,3.69,6.59,100,-,-,-,-,-,-
jun.-22,ETANOL HIDRATADO,NORDESTE,4562,R$/l,06.01,312,4.99,7.70,52,-,-,-,-,-,-
jun.-22,ETANOL HIDRATADO,NORTE,791,R$/l,5.83,475,5.29,7.50,81,-,-,-,-,-,-
jun.-22,ETANOL HIDRATADO,SUDESTE,11272,R$/l,4.73,664,3.79,7.90,140,-,-,-,-,-,-
jun.-22,ETANOL HIDRATADO,SUL,2681,R$/l,5.31,671,4.33,7.89,126,-,-,-,-,-,-
jun.-22,GASOLINA ADITIVADA,CENTRO OESTE,1329,R$/l,7.39,363,6.14,8.29,49,-,-,-,-,-,-
jun.-22,GASOLINA ADITIVADA,NORDESTE,4002,R$/l,7.71,404,6.76,8.85,52,-,-,-,-,-,-
jun.-22,GASOLINA ADITIVADA,NORTE,1107,R$/l,7.50,316,6.30,8.57,42,-,-,-,-,-,-
jun.-22,GASOLINA ADITIVADA,SUDESTE,8173,R$/l,7.33,482,5.59,9.28,66,-,-,-,-,-,-
jun.-22,GASOLINA ADITIVADA,SUL,3725,R$/l,7.14,344,6.19,8.45,48,-,-,-,-,-,-
jun.-22,GASOLINA COMUM,CENTRO OESTE,2198,R$/l,7.28,375,5.97,8.11,52,-,-,-,-,-,-
jun.-22,GASOLINA COMUM,NORDESTE,5025,R$/l,7.54,406,6.70,8.69,54,-,-,-,-,-,-
jun.-22,GASOLINA COMUM,NORTE,1677,R$/l,7.30,424,5.76,8.47,58,-,-,-,-,-,-
jun.-22,GASOLINA COMUM,SUDESTE,11327,R$/l,7.16,486,5.58,8.99,68,-,-,-,-,-,-
jun.-22,GASOLINA COMUM,SUL,4180,R$/l,07.05,324,6.19,8.29,46,-,-,-,-,-,-
jun.-22,GLP,CENTRO OESTE,1837,R$/13kg,120.16,12.616,94.99,160.00,105,-,-,-,-,-,-
jun.-22,GLP,NORDESTE,3136,R$/13kg,110.43,9.181,85.00,140.00,83,-,-,-,-,-,-
jun.-22,GLP,NORTE,1759,R$/13kg,123.09,9.388,72.00,150.00,76,-,-,-,-,-,-
jun.-22,GLP,SUDESTE,7700,R$/13kg,110.00,8.957,80.00,150.00,81,-,-,-,-,-,-
jun.-22,GLP,SUL,3699,R$/13kg,114.51,8.463,93.00,160.00,74,-,-,-,-,-,-
jun.-22,GNV,CENTRO OESTE,34,R$/m³,6.10,1.360,3.18,07.09,223,-,-,-,-,-,-
jun.-22,GNV,NORDESTE,438,R$/m³,4.78,530,04.08,5.89,111,-,-,-,-,-,-
jun.-22,GNV,NORTE,8,R$/m³,4.39,0,4.39,4.39,0,-,-,-,-,-,-
jun.-22,GNV,SUDESTE,996,R$/m³,5.40,448,3.66,7.42,83,-,-,-,-,-,-
jun.-22,GNV,SUL,287,R$/m³,5.93,644,4.89,6.89,109,-,-,-,-,-,-
jun.-22,OLEO DIESEL,CENTRO OESTE,1308,R$/l,7.25,435,6.29,8.91,60,-,-,-,-,-,-
jun.-22,OLEO DIESEL,NORDESTE,1839,R$/l,7.48,491,5.64,8.99,66,-,-,-,-,-,-
jun.-22,OLEO DIESEL,NORTE,1100,R$/l,7.49,534,6.39,8.95,71,-,-,-,-,-,-
jun.-22,OLEO DIESEL,SUDESTE,4644,R$/l,7.11,422,6.19,8.89,59,-,-,-,-,-,-
jun.-22,OLEO DIESEL,SUL,2217,R$/l,07.05,429,6.19,8.29,61,-,-,-,-,-,-
jun.-22,OLEO DIESEL S10,CENTRO OESTE,1816,R$/l,7.39,432,6.55,9.15,58,-,-,-,-,-,-
jun.-22,OLEO DIESEL S10,NORDESTE,4671,R$/l,7.50,492,6.00,8.99,66,-,-,-,-,-,-
jun.-22,OLEO DIESEL S10,NORTE,1425,R$/l,7.46,524,5.86,8.98,70,-,-,-,-,-,-
jun.-22,OLEO DIESEL S10,SUDESTE,8740,R$/l,7.23,420,5.39,9.00,58,-,-,-,-,-,-
jun.-22,OLEO DIESEL S10,SUL,3557,R$/l,7.17,432,5.69,8.69,60,-,-,-,-,-,-
jul.-22,ETANOL HIDRATADO,CENTRO OESTE,2002,R$/l,4.17,428,3.53,6.25,103,-,-,-,-,-,-
jul.-22,ETANOL HIDRATADO,NORDESTE,4066,R$/l,5.51,413,04.07,07.04,75,-,-,-,-,-,-
